Word,Old Testament,New Testament,Apocrypha,Total
shrines,0,1,0,1
shroud,1,0,0,1
shrubs,1,0,1,2
shrunk,0,0,1,1
shua,2,0,0,2
shuah,5,0,0,5
shual,2,0,0,2
shubael,2,0,0,2
shuham,1,0,0,1
shuhamites,2,0,0,2
shuhite,5,0,0,5
shulamite,1,0,0,1
shumathites,1,0,0,1
shun,0,1,0,1
shunammite,8,0,0,8
shunem,3,0,0,3
shuni,2,0,0,2
shunites,1,0,0,1
shunned,0,1,0,1
shupham,1,0,0,1
shuphamites,1,0,0,1
shuppim,3,0,0,3
shur,6,0,0,6
shushan,19,0,0,19
shut,85,17,37,139
shuthalhites,1,0,0,1
shuthelah,4,0,0,4
shutteth,5,2,0,7
shutting,1,0,0,1
shuttle,1,0,0,1
sia,1,0,0,1
siaha,1,0,0,1
sibbecai,2,0,0,2
sibbechai,2,0,0,2
sibboleth,1,0,0,1
sibmah,4,0,0,4
sibraim,1,0,0,1
sichem,1,0,1,2
sick,38,49,7,94
sickle,4,7,0,11
sickly,0,1,0,1
sickness,15,4,5,24
sicknesses,2,2,0,4
sicyon,0,0,1,1
siddim,3,0,0,3
side,298,43,49,390
sides,48,0,4,52
sidon,2,12,3,17
sidonians,5,0,0,5
siege,17,0,9,26
sieve,2,0,1,3
sift,2,1,0,3
sifted,1,0,0,1
sifteth,0,0,1,1
sigh,6,0,1,7
sighed,1,2,1,4
sighest,1,0,0,1
sigheth,1,0,1,2
sighing,7,0,1,8
sighs,1,0,0,1
sight,269,51,57,377
sights,0,1,0,1
sign,44,23,8,75
signed,4,0,0,4
signet,10,0,8,18
signets,1,0,0,1
signification,0,1,1,2
signified,0,2,3,5
signifieth,0,1,2,3
signify,0,4,6,10
signifying,0,4,1,5
signs,30,22,16,68
sihon,34,0,0,34
sihor,3,0,0,3
silas,0,13,0,13
silence,24,10,10,44
silent,8,0,1,9
silk,3,1,2,6
silla,1,0,0,1
silly,2,1,0,3
siloah,1,0,0,1
siloam,0,3,0,3
silvanus,0,4,0,4
silver,264,18,69,351
silverlings,1,0,0,1
silversmith,0,1,0,1
silversmiths,0,0,1,1
simalcue,0,0,1,1
simeon,39,6,3,48
simeonites,3,0,0,3
similitude,8,3,2,13
similitudes,1,0,1,2
simon,0,65,74,139
simon's,0,6,3,9
simple,18,2,1,21
simplicity,2,3,1,6
simri,1,0,0,1
sin,297,90,54,441
sin--,1,0,0,1
sina,0,2,1,3
sinai,34,2,2,38
since,50,20,17,87
sincere,0,2,1,3
sincerely,2,1,0,3
sincerity,1,6,0,7
sinew,2,0,0,2
sinews,5,0,0,5
sinful,3,5,12,20
sing,97,5,6,108
singed,1,0,0,1
singer,2,0,1,3
singers,36,0,8,44
singeth,1,0,0,1
singing,23,2,4,29
single,0,2,0,2
singleness,0,3,0,3
singular,1,0,1,2
sinim,1,0,0,1
sinite,2,0,0,2
sink,3,3,0,6
sinned,99,15,34,148
sinner,9,12,20,41
sinners,16,30,24,70
sinners',0,0,1,1
sinnest,1,0,0,1
sinneth,14,6,4,24
sinning,2,0,5,7
sins,86,81,62,229
sion,2,7,35,44
siphmoth,1,0,0,1
sippai,1,0,0,1
sir,1,11,2,14
sirach,0,0,1,1
sirah,1,0,0,1
sirion,2,0,0,2
sirs,0,7,0,7
sisamai,1,0,0,1
sisera,19,0,0,19
sisinnes,0,0,4,4
sister,88,15,4,107
sister's,5,2,0,7
sisters,10,8,0,18
sit,69,40,21,130
sith,1,0,0,1
sitnah,1,0,0,1
sittest,6,1,5,12
sitteth,26,14,4,44
sitting,18,25,7,50
situate,3,0,0,3
situation,2,0,0,2
sivan,1,0,1,2
six,177,13,23,213
sixscore,2,0,0,2
sixteen,22,1,2,25
sixteenth,3,0,0,3
sixth,30,14,5,49
sixtieth,0,0,2,2
sixty,10,3,3,16
sixtyfold,0,1,0,1
size,5,0,0,5
skies,5,0,0,5
skilful,7,0,2,9
skilfully,1,0,0,1
skilfulness,1,0,0,1
skill,7,0,8,15
skillfully,0,0,1,1
skin,65,1,1,67
skins,18,0,1,19
skip,1,0,0,1
skipped,2,0,0,2
skippedst,1,0,0,1
skippeth,0,0,1,1
skipping,1,0,1,2
skirt,10,0,0,10
skirts,7,0,0,7
skull,2,3,0,5
sky,2,4,0,6
slack,7,1,6,14
slacked,1,0,0,1
slackness,0,1,1,2
slain,150,18,53,221
slander,3,0,4,7
slandered,1,0,1,2
slanderers,0,1,0,1
slanderest,1,0,0,1
slandereth,1,0,0,1
slanderous,0,0,1,1
slanderously,0,1,0,1
slanders,2,0,0,2
slang,1,0,0,1
slaughter,50,5,8,63
slaughters,0,0,1,1
slave,1,0,0,1
slaves,0,1,4,5
slay,106,7,15,128
slayer,19,0,0,19
slayeth,4,0,2,6
slaying,7,0,3,10
sleep,53,19,15,87
sleeper,1,0,0,1
sleepest,2,2,0,4
sleepeth,3,4,0,7
sleeping,2,4,1,7
sleight,0,1,0,1
slenderly,0,0,1,1
slept,44,5,7,56
slew,175,10,45,230
slewest,1,0,0,1
slidden,1,0,0,1
slide,3,0,1,4
slideth,1,0,0,1
slightly,2,0,0,2
slime,2,0,0,2
slimepits,1,0,0,1
sling,7,0,3,10
slingers,1,0,1,2
slings,1,0,1,2
slingstones,1,0,0,1
slip,4,1,1,6
slipped,2,0,3,5
slippery,3,0,0,3
slippeth,3,0,2,5
slips,1,0,1,2
slipt,0,0,1,1
slothful,12,3,3,18
slothfulness,2,0,0,2
slow,10,3,4,17
slowly,0,1,0,1
sluggard,6,0,0,6
sluices,1,0,0,1
slumber,9,1,2,12
slumbered,0,1,0,1
slumbereth,0,1,0,1
slumberings,1,0,0,1
small,78,17,28,123
smallest,1,1,0,2
smart,1,0,1,2
smell,16,1,9,26
smelled,2,0,1,3
smelleth,1,0,0,1
smelling,2,1,0,3
smile,0,0,2,2
smiled,0,0,1,1
smiling,0,0,1,1
smite,107,10,10,127
smiters,1,0,0,1
smitest,1,1,0,2
smiteth,12,1,0,13
smith,3,0,1,4
smiths,4,0,0,4
smiting,5,0,0,5
smitten,60,2,8,70
smoke,29,11,13,53
smoketh,0,0,1,1
smoking,4,1,0,5
smooth,5,1,0,6
smoother,2,0,0,2
smootheth,1,0,0,1
smote,204,16,21,241
smotest,1,0,1,2
smyrna,0,2,0,2
snail,2,0,0,2
snare,38,6,7,51
snared,9,0,0,9
snares,15,0,3,18
snatch,1,0,0,1
sneezed,1,0,0,1
snorting,1,0,0,1
snout,1,0,0,1
snow,21,3,6,30
snowy,1,0,0,1
snuffdishes,3,0,0,3
snuffed,2,0,0,2
snuffers,6,0,0,6
snuffeth,1,0,0,1
so,1267,360,583,2210
soaked,1,0,0,1
soap,2,0,0,2
sober,0,12,1,13
soberly,0,2,1,3
soberness,0,1,0,1
sobriety,0,2,0,2
socho,1,0,0,1
sochoh,1,0,0,1
socket,1,0,0,1
sockets,38,0,1,39
socoh,2,0,0,2
sod,2,0,1,3
sodden,5,0,0,5
sodering,1,0,0,1
sodi,1,0,0,1
sodom,38,9,1,48
sodoma,0,1,0,1
sodomite,1,0,0,1
sodomites,4,0,2,6
sodomitish,0,0,1,1
soever,9,6,3,18
soft,5,2,3,10
softer,1,0,0,1
softly,6,1,0,7
soil,1,0,0,1
sojourn,31,1,0,32
sojourned,11,1,6,18
sojourner,7,0,0,7
sojourners,3,0,0,3
sojournest,0,0,1,1
sojourneth,15,0,0,15
sojourning,2,1,0,3
solace,1,0,0,1
sold,52,23,9,84
soldier,0,5,0,5
soldiers,5,22,10,37
soldiers',0,1,0,1
sole,11,0,0,11
solemn,29,0,7,36
solemnities,3,0,0,3
solemnity,2,0,2,4
solemnly,2,0,1,3
soles,7,0,1,8
solitarily,1,0,0,1
solitary,6,1,2,9
solomon,244,7,11,262
solomon's,22,3,0,25
solution,0,0,1,1
some,76,125,49,250
somebody,0,2,0,2
something,1,7,1,9
sometime,0,2,2,4
sometimes,0,3,2,5
somewhat,15,9,1,25
son,1449,335,196,1980
son's,21,0,0,21
song,40,3,6,49
songs,18,2,14,34
sons,912,32,117,1061
sons',24,0,0,24
soon,40,24,29,93
sooner,0,2,4,6
soothsayer,1,0,0,1
soothsayers,6,0,0,6
soothsaying,0,1,0,1
soothsayings,0,0,1,1
sop,0,3,0,3
sopater,0,1,0,1
sophereth,2,0,0,2
sophonias,0,0,1,1
sorcerer,0,2,0,2
sorcerers,4,2,0,6
sorceress,1,0,0,1
sorceries,2,3,0,5
sorcery,0,1,0,1
sore,87,10,44,141
sorek,1,0,0,1
sorely,2,0,0,2
sorer,0,1,0,1
sores,1,3,0,4
sorrow,52,13,23,88
sorrowed,0,2,0,2
sorrowest,0,0,1,1
sorroweth,1,0,0,1
sorrowful,7,11,8,26
sorrowing,0,2,0,2
sorrows,19,3,7,29
sorry,4,7,11,22
sort,15,6,8,29
sorts,7,0,4,11
sosipater,0,1,2,3
sosthenes,0,2,0,2
sostratis,0,0,1,1
sostratus,0,0,1,1
sotai,2,0,0,2
sottish,1,0,0,1
sou,0,0,1,1
sought,82,39,36,157
soul,396,36,64,496
soul's,1,0,0,1
souls,50,19,22,91
sound,61,25,15,101
sounded,7,10,12,29
soundeth,1,0,0,1
sounding,6,1,2,9
soundness,3,1,0,4
sounds,0,1,2,3
sour,5,0,1,6
south,118,9,9,136
southward,22,0,0,22
sovereignty,0,0,2,2
sow,28,9,4,41
sowed,2,8,0,10
sowedst,1,0,0,1
sower,2,6,0,8
sowest,0,2,0,2
soweth,6,7,3,16
sowing,2,0,0,2
sown,16,14,10,40
space,10,16,12,38
spain,0,2,2,4
spake,446,134,41,621
spakest,10,0,6,16
span,6,0,0,6
spanned,1,0,0,1
spare,35,5,11,51
spared,8,4,7,19
sparedst,0,0,1,1
sparest,0,0,1,1
spareth,4,0,0,4
sparing,0,1,1,2
sparingly,0,1,0,1
spark,2,0,4,6
sparkled,1,0,0,1
sparkles,0,0,1,1
sparkling,0,0,1,1
sparks,3,0,2,5
sparrow,2,0,0,2
sparrows,0,4,1,5
sparta,0,0,1,1
spat,0,1,0,1
speak,334,150,56,540
speaker,1,1,1,3
speakest,11,5,1,17
speaketh,39,27,8,74
speaking,42,20,10,72
speakings,0,1,0,1
spear,38,1,3,42
spear's,1,0,0,1
spearmen,1,1,0,2
spears,16,0,2,18
special,1,1,6,8
specially,1,5,1,7
specify,0,0,1,1
speckled,9,0,0,9
spectacle,0,1,0,1
sped,1,0,0,1
speech,33,15,12,60
speeches,5,2,6,13
speechless,0,3,2,5
speed,8,3,4,15
speedily,18,1,10,29
speedy,1,0,0,1
spend,5,2,6,13
spendest,0,1,0,1
spendeth,3,0,0,3
spending,0,0,1,1
spent,9,10,5,24
spewing,1,0,0,1
spice,5,0,0,5
spiced,1,0,0,1
spicery,1,0,0,1
spices,25,4,0,29
spider,1,0,0,1
spider's,2,0,0,2
spied,6,0,0,6
spies,12,2,1,15
spikenard,3,2,0,5
spilled,1,2,0,3
spilt,1,0,0,1
spin,1,2,0,3
spindle,1,0,0,1
spirit,222,234,45,501
spirits,14,32,5,51
spiritual,1,22,1,24
spiritually,0,3,0,3
spit,4,7,2,13
spite,1,0,0,1
spitefully,0,2,0,2
spitted,0,1,0,1
spitting,1,0,0,1
spittle,2,1,2,5
spoil,103,3,18,124
spoiled,49,1,20,70
spoiler,8,0,0,8
spoilers,7,0,0,7
spoilest,1,0,0,1
spoileth,4,0,0,4
spoiling,4,1,1,6
spoils,3,2,26,31
spoken,190,90,49,329
spokes,1,0,0,1
spokesman,1,0,0,1
spoon,12,0,0,12
spoons,11,0,0,11
sport,5,0,2,7
sporting,1,1,0,2
spot,19,5,1,25
spots,3,2,0,5
spotted,4,1,1,6
spouse,6,0,1,7
spouses,2,0,0,2
spouts,0,0,1,1
sprang,0,7,0,7
spread,100,8,9,117
spreadest,1,0,0,1
spreadeth,14,0,1,15
spreading,4,0,1,5
spreadings,1,0,0,1
sprigs,2,0,0,2
spring,21,1,4,26
springeth,4,0,0,4
springing,3,2,0,5
springs,12,0,4,16
sprinkle,30,0,1,31
sprinkled,19,3,1,23
sprinkleth,2,0,0,2
sprinkling,0,4,0,4
sprout,1,0,0,1
sprung,3,5,1,9
spue,3,1,0,4
spued,1,0,0,1
spun,2,0,0,2
spunge,0,3,0,3
spy,11,1,1,13
square,3,0,1,4
squared,1,0,0,1
squares,2,0,0,2
stability,1,0,0,1
stable,2,0,0,2
stablish,6,6,1,13
stablished,3,1,1,5
stablisheth,1,1,0,2
stachys,0,1,0,1
stacks,1,0,0,1
stacte,1,0,0,1
staff,40,2,2,44
stagger,3,0,0,3
staggered,0,1,0,1
staggereth,1,0,0,1
stain,3,0,5,8
stained,0,0,1,1
stairs,8,2,0,10
stakes,2,0,1,3
stalk,3,0,0,3
stalks,1,0,0,1
stall,2,1,0,3
stalled,1,0,0,1
stallion,0,0,1,1
stalls,4,0,0,4
stammerers,1,0,0,1
stammering,2,0,0,2
stamp,2,0,1,3
stamped,9,0,0,9
stamping,1,0,0,1
stanched,0,1,0,1
stand,213,54,41,308
standard,18,0,0,18
standard-bearer,1,0,0,1
standards,3,0,0,3
standest,4,2,2,8
standeth,19,10,6,35
standing,25,27,11,63
stank,4,0,0,4
star,2,12,5,19
stare,1,0,0,1
stargazers,1,0,0,1
stars,35,15,16,66
started,0,0,1,1
state,8,6,7,21
stateliness,0,0,1,1
stately,1,0,0,1
station,1,0,0,1
stature,12,5,4,21
statute,35,0,1,36
statutes,131,0,6,137
staves,38,7,0,45
stay,30,0,9,39
stayed,28,2,2,32
stayeth,1,0,1,2
stays,2,0,0,2
stead,92,2,12,106
steadfast,0,0,2,2
steads,1,0,1,2
steady,1,0,0,1
steal,11,10,1,22
stealeth,3,0,0,3
stealing,2,0,0,2
stealth,1,0,0,1
stedfast,4,7,4,15
stedfastly,2,8,1,11
stedfastness,0,2,0,2
steel,4,0,0,4
steep,2,3,1,6
stem,1,0,0,1
step,2,0,1,3
stephanas,0,3,0,3
stephen,0,7,0,7
stepped,0,1,0,1
steppeth,0,1,0,1
steps,35,3,2,40
stern,0,1,0,1
steward,5,8,1,14
stewards,1,3,0,4
stewards',0,0,1,1
stewardship,0,3,0,3
stick,9,0,1,10
sticketh,1,0,3,4
sticking,0,0,1,1
sticks,5,1,0,6
stiff,3,0,1,4
stiffened,1,0,0,1
stiffhearted,1,0,0,1
stiffly,0,0,1,1
stiffnecked,8,1,2,11
still,81,13,24,118
stilled,2,0,0,2
stillest,1,0,0,1
stilleth,1,0,0,1
sting,0,2,0,2
stingeth,1,0,0,1
stings,0,1,1,2
stink,8,0,1,9
stinketh,1,1,0,2
stinking,1,0,0,1
stir,15,5,3,23
stirred,16,6,4,26
stirreth,7,1,0,8
stirring,0,0,1,1
stirs,1,0,0,1
stock,6,2,8,16
stocks,8,1,1,10
stoicks,0,1,0,1
stole,4,2,1,7
stolen,14,0,2,16
stomach,0,0,1,1
stomach's,0,1,0,1
stomacher,1,0,0,1
stone,127,49,15,191
stone's,0,1,0,1
stoned,12,9,0,21
stones,141,17,27,185
stonesquarers,1,0,0,1
stonest,0,2,0,2
stoning,1,0,0,1
stony,3,4,1,8
stood,236,90,47,373
stoodest,3,0,0,3
stool,1,0,0,1
stools,1,0,1,2
stoop,3,1,0,4
stooped,4,3,0,7
stoopeth,1,0,0,1
stooping,0,2,1,3
stop,6,1,5,12
stopped,11,4,6,21
stoppeth,4,0,0,4
storax,0,0,1,1
store,22,3,3,28
stored,0,0,1,1
storehouse,1,1,0,2
storehouses,6,0,2,8
stories,5,0,1,6
stork,5,0,0,5
storm,11,2,7,20
stormed,0,0,1,1
storms,0,0,2,2
stormy,4,0,1,5
story,2,0,5,7
storywriter,0,0,2,2
stout,4,0,0,4
stouthearted,2,0,0,2
stoutness,1,0,0,1
straight,18,10,6,34
straightway,4,38,0,42
straightways,0,0,3,3
strain,0,1,0,1
strait,6,4,6,16
straiten,1,0,0,1
straitened,5,2,1,8
straiteneth,1,0,0,1
straitest,0,1,0,1
straitly,4,7,2,13
straitness,5,0,1,6
straits,2,0,1,3
strake,0,1,1,2
strakes,2,0,0,2
strange,63,10,41,114
strangely,1,0,0,1
strangeness,0,0,1,1
stranger,116,8,8,132
stranger's,2,0,0,2
strangers,63,15,24,102
strangers',1,0,0,1
strangled,1,3,4,8
strangling,1,0,0,1
straw,15,0,1,16
strawed,1,4,0,5
straying,0,0,1,1
stream,10,2,3,15
streamed,0,0,1,1
streams,12,0,0,12
street,30,5,1,36
streets,55,8,12,75
strength,215,17,58,290
strengthen,29,3,4,36
strengthened,34,4,4,42
strengthenedst,1,0,0,1
strengtheneth,6,1,1,8
strengthening,0,2,1,3
stretch,45,5,5,55
stretched,61,9,13,83
stretchedst,1,0,0,1
stretchest,1,0,0,1
stretcheth,7,0,1,8
stretching,1,1,1,3
strewed,0,0,1,1
stricken,15,2,4,21
strife,28,10,7,45
strifes,1,3,0,4
strike,11,1,1,13
striker,0,2,0,2
striketh,2,1,0,3
striking,0,0,1,1
string,1,1,0,2
stringed,3,0,0,3
strings,4,0,0,4
strip,7,0,0,7
stripe,1,0,1,2
stripes,7,8,4,19
stripling,1,0,0,1
stripped,10,2,0,12
stript,1,0,0,1
strive,14,6,6,26
strived,0,1,0,1
striven,1,0,0,1
striveth,1,1,1,3
striving,0,3,1,4
strivings,2,1,1,4
stroke,10,0,5,15
strokes,1,0,1,2
strong,213,26,69,308
stronger,15,3,6,24
strongest,1,0,4,5
strongly,1,0,1,2
strove,9,3,0,12
strowed,1,0,0,1
struck,4,3,3,10
struggled,1,0,0,1
stubble,17,1,4,22
stubborn,5,0,2,7
stubbornness,2,0,0,2
stuck,2,1,0,3
studieth,2,0,0,2
studs,1,0,0,1
study,1,2,0,3
stuff,12,1,4,17
stumble,18,1,3,22
stumbled,4,2,1,7
stumbleth,1,3,0,4
stumbling,1,2,1,4
stumbling-block,1,0,0,1
stumblingblock,6,5,2,13
stumblingblocks,2,0,2,4
stumblingstone,0,2,0,2
stump,4,0,0,4
suah,1,0,0,1
suba,0,0,1,1
subai,0,0,1,1
subdue,7,1,6,14
subdued,17,2,2,21
subduedst,1,0,0,1
subdueth,3,0,0,3
subject,0,17,6,23
subjected,0,1,0,1
subjection,3,10,6,19
subjects,0,0,4,4
submissly,0,0,1,1
submit,5,7,0,12
submitted,2,1,1,4
submitting,0,1,0,1
suborned,0,1,0,1
subscribe,2,0,0,2
subscribed,2,0,1,3
substance,45,4,4,53
subtil,3,0,3,6
subtilly,2,1,1,4
subtilties,0,0,1,1
subtilty,3,3,1,7
suburbs,69,0,2,71
subvert,1,1,0,2
subverted,0,1,0,1
subverting,0,2,0,2
succeed,1,0,2,3
succeeded,3,0,0,3
succeedest,2,0,0,2
success,1,0,11,12
successor,0,0,3,3
succoth,16,0,0,16
succothbenoth,1,0,0,1
succour,2,1,4,7
succoured,1,1,0,2
succourer,0,1,0,1
succoureth,0,0,1,1
succours,0,0,1,1
such,142,88,128,358
suchathites,1,0,0,1
suck,14,4,0,18
sucked,1,1,0,2
sucking,5,0,2,7
suckling,3,0,0,3
sucklings,3,1,0,4
sud,0,0,2,2
sudden,2,1,5,8
suddenly,30,10,17,57
sudias,0,0,1,1
sue,0,1,0,1
suffer,31,64,22,117
suffered,12,37,10,59
sufferest,0,1,2,3
suffereth,2,3,4,9
suffering,0,5,2,7
sufferings,0,10,0,10
suffice,5,1,2,8
sufficed,3,0,0,3
sufficeth,0,1,0,1
sufficiency,1,2,0,3
sufficient,5,7,5,17
sufficiently,2,0,0,2
suggestion,0,0,1,1
suit,3,0,0,3
suits,1,0,2,3
sukkiims,1,0,0,1
sum,18,3,5,26
summer,24,3,2,29
sumptuously,0,1,0,1
sums,0,0,1,1
sun,122,30,35,187
sunbeam,0,0,1,1
sunder,6,1,4,11
sundered,1,0,0,1
sundry,0,1,2,3
sung,1,4,5,10
sunk,6,1,0,7
sunrising,10,0,0,10
sup,1,2,0,3
superfluity,0,1,0,1
superfluous,2,1,1,4
superscription,0,5,0,5
superstition,0,1,1,2
superstitious,0,1,0,1
supped,0,1,1,2
supper,0,14,0,14
supplant,1,0,0,1
supplanted,1,0,0,1
supple,1,0,0,1
suppliants,1,0,0,1
supplication,34,3,12,49
supplications,18,3,1,22
supplied,0,2,0,2
supplieth,0,2,0,2
supply,0,4,0,4
support,0,2,1,3
suppose,1,9,1,11
supposed,0,8,2,10
supposing,0,7,2,9
supreme,0,1,0,1
sur,1,0,1,2
sure,27,14,11,52
surely,271,7,14,292
sureties,1,0,0,1
suretiship,1,0,2,3
surety,12,2,5,19
surfeiting,0,1,2,3
surmisings,0,1,0,1
surname,1,7,1,9
surnamed,1,7,3,11
surprised,3,0,0,3
surveyed,0,0,1,1
susa,0,0,2,2
susanchites,1,0,0,1
susanna,0,1,10,11
susi,1,0,0,1
suspected,0,0,2,2
suspecteth,0,0,2,2
suspecting,0,0,3,3
suspicion,0,0,1,1
sustain,4,0,2,6
sustained,3,0,0,3
sustenance,2,1,1,4
swaddled,2,0,0,2
swaddling,0,2,1,3
swaddlingband,1,0,0,1
swallow,22,1,1,24
swallowed,21,4,0,25
swalloweth,2,0,0,2
swallows,0,0,1,1
swam,0,0,2,2
swan,2,0,0,2
sware,70,7,7,84
swarest,5,0,0,5
swarm,2,0,0,2
swarms,4,0,0,4
sway,0,0,1,1
swear,45,12,5,62
swearers,1,0,0,1
sweareth,7,4,2,13
swearing,4,0,3,7
sweat,2,1,1,4
sweep,2,1,0,3
sweeping,1,0,0,1
sweet,97,6,21,124
sweeter,3,0,2,5
sweetly,2,0,3,5
sweetness,5,0,1,6
sweetsmelling,0,1,2,3
swell,4,0,0,4
swelled,1,0,0,1
swelling,5,2,1,8
swellings,0,1,0,1
swept,2,2,0,4
swerved,0,1,0,1
swift,16,3,6,25
swifter,6,0,0,6
swiftly,4,0,2,6
swiftness,0,0,2,2
swim,4,2,0,6
swimmest,1,0,0,1
swimmeth,1,0,0,1
swine,2,13,0,15
swine's,4,0,3,7
swollen,0,1,0,1
swoon,1,0,1,2
swooned,1,0,0,1
sword,357,27,59,443
swords,18,6,6,30
swore,0,0,1,1
sworn,44,3,4,51
sycamine,0,1,0,1
sychar,0,1,0,1
sychem,0,1,0,1
sychemite,0,0,1,1
sycomore,6,1,0,7
sycomores,1,0,0,1
syelus,0,0,1,1
syene,2,0,0,2
synagogue,0,42,0,42
synagogue's,0,2,0,2
synagogues,1,23,0,24
syntyche,0,1,0,1
syracuse,0,1,0,1
syria,63,8,13,84
syriack,1,0,0,1
syriadamascus,1,0,0,1
syriamaachah,1,0,0,1
syrian,9,1,1,11
syrians,55,0,0,55
syrophenician,0,1,0,1
taanach,6,0,0,6
taanathshiloh,1,0,0,1
tabaoth,0,0,1,1
tabbaoth,2,0,0,2
tabbath,1,0,0,1
tabeal,1,0,0,1
tabeel,1,0,0,1
tabellius,0,0,1,1
taberah,2,0,0,2
tabering,1,0,0,1
tabernacle,277,20,10,307
tabernacles,25,5,8,38
tabitha,0,2,0,2
table,59,11,13,83
tables,33,7,4,44
tablets,3,0,0,3
tabor,10,0,0,10
tabret,4,0,0,4
tabrets,5,0,1,6
tabrimon,1,0,0,1
taches,7,0,0,7
tachmonite,1,0,0,1
tackling,0,1,0,1
tacklings,1,0,0,1
tadmor,2,0,0,2
tahan,2,0,0,2
tahanites,1,0,0,1
tahapanes,1,0,0,1
tahath,5,0,0,5
tahpanhes,5,0,0,5
tahpenes,2,0,0,2
tahrea,1,0,0,1
tahtimhodshi,1,0,0,1
tail,8,1,0,9
tails,2,2,0,4
take,673,157,129,959
taken,257,67,75,399
taker,1,0,0,1
takes,0,0,1,1
takest,8,1,3,12
taketh,45,29,14,88
taking,6,14,18,38
tale,5,0,4,9
talebearer,6,0,0,6
talent,10,4,2,16
talents,29,6,18,53
tales,1,1,0,2
talitha,0,1,0,1
talk,22,2,19,43
talked,30,12,4,46
talkers,1,1,1,3
talkest,2,1,0,3
talketh,1,1,0,2
talking,5,4,3,12
tall,5,0,0,5
taller,1,0,1,2
talmai,6,0,0,6
talmon,5,0,1,6
talons,0,0,1,1
talsas,0,0,1,1
tamah,1,0,0,1
tamar,22,0,0,22
tame,0,2,0,2
tamed,0,1,0,1
tammuz,1,0,0,1
tanach,1,0,0,1
tanhumeth,2,0,0,2
tanis,0,0,1,1
tanner,0,3,0,3
tapestry,2,0,0,2
taphath,1,0,0,1
taphnes,0,0,1,1
taphon,0,0,1,1
tappuah,5,0,0,5
tarah,2,0,0,2
taralah,1,0,0,1
tare,2,2,0,4
tarea,1,0,0,1
tares,0,8,0,8
target,3,0,0,3
targets,3,0,0,3
tarpelites,1,0,0,1
tarried,18,14,1,33
tarriest,0,1,0,1
tarrieth,2,0,1,3
tarry,35,15,9,59
tarrying,2,0,1,3
tarshish,21,0,0,21
tarsus,0,5,1,6
tartak,1,0,0,1
tartan,2,0,0,2
task,2,0,0,2
taskmasters,6,0,0,6
tasks,1,0,0,1
taste,14,7,8,29
tasted,3,5,4,12
tasteth,1,0,1,2
tasting,0,0,1,1
tatnai,4,0,0,4
tattlers,0,1,0,1
taught,33,46,10,89
taunt,2,0,0,2
taunting,1,0,0,1
taverns,0,1,0,1
tax,0,0,3,3
taxation,1,0,0,1
taxed,1,3,0,4
taxes,1,0,2,3
taxing,0,2,0,2
teach,74,33,5,112
teacher,2,4,0,6
teachers,4,9,0,13
teachest,1,5,0,6
teacheth,10,5,6,21
teaching,2,23,0,25
tear,13,0,1,14
teareth,4,2,0,6
tears,24,11,5,40
teats,3,0,0,3
tebah,1,0,0,1
tebaliah,1,0,0,1
tebeth,1,0,0,1
tedious,0,1,1,2
teeth,34,11,5,50
tehaphnehes,1,0,0,1
tehinnah,1,0,0,1
teil,1,0,0,1
tekel,2,0,0,2
tekoa,6,0,0,6
tekoah,3,0,0,3
tekoite,3,0,0,3
tekoites,2,0,0,2
telabib,1,0,0,1
telah,1,0,0,1
telaim,1,0,0,1
telassar,1,0,0,1
telem,2,0,0,2
telharesha,1,0,0,1
telharsa,1,0,0,1
tell,129,79,37,245
tellest,1,0,0,1
telleth,6,1,1,8
telling,3,0,1,4
telmelah,2,0,0,2
tema,5,0,0,5
teman,11,0,0,11
temani,1,0,0,1
temanite,6,0,0,6
temanites,1,0,0,1
temeni,1,0,0,1
temper,1,0,0,1
temperance,0,3,1,4
temperate,0,3,0,3
tempered,2,1,1,4
tempering,0,0,1,1
tempest,13,5,5,23
tempests,0,0,1,1
tempestuous,3,1,0,4
temple,76,106,122,304
temples,7,2,3,12
temporal,0,1,0,1
tempt,5,9,2,16
temptation,1,14,4,19
temptations,3,5,0,8
tempted,8,14,1,23
tempter,0,2,0,2
tempteth,0,1,1,2
tempting,0,7,0,7
ten,196,27,28,251
ten's,1,0,0,1
tend,1,0,0,1
tender,35,4,1,40
tendered,0,0,1,1
tenderhearted,1,1,0,2
tenderness,1,0,0,1
tendeth,5,0,0,5
tenons,4,0,0,4
tenor,2,0,0,2
tens,3,0,1,4
tent,88,0,22,110
tenth,63,5,6,74
tenths,0,0,4,4
tentmakers,0,1,0,1
tents,64,0,23,87
terah,9,0,0,9
teraphim,6,0,0,6
teresh,2,0,0,2
term,0,0,1,1
termed,1,0,0,1
terraces,1,0,0,1
terrestrial,0,1,0,1
terrible,51,1,7,59
terribleness,3,0,0,3
terribly,3,0,0,3
terrified,1,3,2,6
terrifiest,1,0,0,1
terrify,3,1,1,5
terror,26,3,3,32
terrors,15,0,2,17
tertius,0,1,0,1
tertullus,0,2,0,2
testament,0,13,1,14
testator,0,2,0,2
testified,10,14,2,26
testifiedst,2,0,0,2
testifieth,1,4,0,5
testify,14,15,3,32
testifying,0,3,0,3
testimonies,36,0,3,39
testimony,42,31,2,75
teta,0,0,1,1
tetrarch,0,5,0,5
tha,0,0,1,1
